                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    num misses                       |        768 |         74 |         74 |         74 |         74 |         74 |         74 |         77 |         74 |         73 |         74 |        113 |          0 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   25484256 |   30148759 |   29869713 |   30040216 |   30882727 |   30077034 |   30041855 |   30256387 |   30082852 |   30123941 |   29548381 |    7855931 |          0 |          0 |          0 |          0
    num misses                       |      18936 |     109581 |     109976 |     111778 |     112417 |     108953 |     111368 |     109350 |     110032 |     110678 |     108837 |       2370 |          0 |          0 |          0 |          0
    miss rate                        |      0.07% |      0.36% |      0.37% |      0.37% |      0.36% |      0.36% |      0.37% |      0.36% |      0.37% |      0.37% |      0.37% |      0.03% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.19 |       0.90 |       0.91 |       0.92 |       0.90 |       0.90 |       0.92 |       0.90 |       0.91 |       0.91 |       0.91 |       0.09 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      19704 |     109655 |     110050 |     111852 |     112491 |     109027 |     111442 |     109427 |     110106 |     110751 |     108911 |       2483 |          0 |          0 |          0 |          0
    num misses                       |       3565 |       8311 |       9048 |       9711 |       9226 |       8919 |      10237 |       8545 |       9666 |       9085 |      10424 |        970 |          0 |          0 |          0 |          0
    miss rate                        |     18.09% |      7.58% |      8.22% |      8.68% |      8.20% |      8.18% |      9.19% |      7.81% |      8.78% |      8.20% |      9.57% |     39.07% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.04 |       0.07 |       0.08 |       0.08 |       0.07 |       0.07 |       0.08 |       0.07 |       0.08 |       0.07 |       0.09 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10965025 |   10864627 |   10761224 |   10817051 |   11112270 |   10833744 |   10818077 |   10845868 |   10837035 |   10853323 |   10662683 |    2800756 |          0 |          0 |          0 |          0
    num cache misses                 |      19856 |     272930 |     272952 |     273501 |     280062 |     272356 |     272965 |     274131 |     273008 |     272638 |     267410 |       4909 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      2.51% |      2.54% |      2.53% |      2.52% |      2.51% |      2.52% |      2.53% |      2.52% |      2.51% |      2.51% |      0.18% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.24 |       2.26 |       2.26 |       2.25 |       2.24 |       2.25 |       2.25 |       2.25 |       2.24 |       2.24 |       0.20 |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25484256 |   30148759 |   29869713 |   30040216 |   30882727 |   30077034 |   30041855 |   30256387 |   30082852 |   30123941 |   29548381 |    7855931 |          0 |          0 |          0 |          0
    num cache misses                 |     377421 |     904247 |     892994 |     899210 |     921855 |     898717 |     898243 |     935774 |     901072 |     899415 |     883456 |     139867 |          0 |          0 |          0 |          0
    miss rate                        |      1.48% |      3.00% |      2.99% |      2.99% |      2.99% |      2.99% |      2.99% |      3.09% |      3.00% |      2.99% |      2.99% |      1.78% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.79 |       7.43 |       7.41 |       7.42 |       7.41 |       7.41 |       7.41 |       7.70 |       7.42 |       7.40 |       7.40 |       5.57 |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     452205 |    1181864 |    1170469 |    1177325 |    1205682 |    1174712 |    1175208 |    1213119 |    1178276 |    1175927 |    1154879 |     146310 |          0 |          0 |          0 |          0
    num cache misses                 |     361046 |     107264 |     106088 |     105306 |      94879 |      98874 |      94257 |     135250 |      97386 |     103839 |     109271 |     123324 |          0 |          0 |          0 |          0
    miss rate                        |     79.84% |      9.08% |      9.06% |      8.94% |      7.87% |      8.42% |      8.02% |     11.15% |      8.27% |      8.83% |      9.46% |     84.29% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.62 |       0.88 |       0.88 |       0.87 |       0.76 |       0.81 |       0.78 |       1.11 |       0.80 |       0.85 |       0.92 |       4.91 |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     419710 |          0 |          0 |          0 |     453065 |          0 |          0 |          0 |     449501 |          0 |          0 |          0 |     440440 |          0 |          0 |          0
  average dram access latency (ns)   |     144.62 |        inf |        inf |        inf |     138.58 |        inf |        inf |        inf |     139.42 |        inf |        inf |        inf |     141.51 |        inf |        inf |        inf
  average dram queueing delay        |      91.19 |       0.00 |       0.00 |       0.00 |      85.15 |       0.00 |       0.00 |       0.00 |      85.99 |       0.00 |       0.00 |       0.00 |      88.08 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186147 |      73416 |      73222 |      73917 |      64859 |      68074 |      64231 |      69061 |      67801 |      71099 |      76105 |      49195 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4393 |       7899 |       7279 |       7917 |       8636 |       8185 |       8042 |       8169 |       7369 |       8831 |       8233 |        218 |          0 |          0 |          0 |          0
