                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    num accesses                     |   11133807 |   11235717 |   11433200 |   11359826 |   11344804 |   11231689 |   11204291 |   11374091 |   11488503 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        822 |         74 |         74 |         74 |         74 |         77 |         74 |         73 |         74 |         85 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   25928507 |   30059562 |   30498059 |   30328565 |   30310320 |   30218762 |   29987186 |   30469519 |   30607172 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      12094 |      99434 |     101222 |      99713 |     101892 |      98866 |      99641 |     100734 |      99181 |       2383 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.05% |      0.33% |      0.33% |      0.33% |      0.34% |      0.33% |      0.33% |      0.33% |      0.32% |      0.03% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.12 |       0.87 |       0.88 |       0.87 |       0.89 |       0.87 |       0.88 |       0.87 |       0.85 |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      12916 |      99508 |     101296 |      99787 |     101966 |      98943 |      99715 |     100807 |      99255 |       2468 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3331 |       2571 |       3720 |       2797 |       3941 |       3006 |       4623 |       2857 |       2700 |        964 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     25.79% |      2.58% |      3.67% |      2.80% |      3.87% |      3.04% |      4.64% |      2.83% |      2.72% |     39.06% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.02 |       0.03 |       0.02 |       0.03 |       0.03 |       0.04 |       0.02 |       0.02 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11133807 |   11235717 |   11433200 |   11359826 |   11344804 |   11231689 |   11204291 |   11374091 |   11488503 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19812 |     307353 |     308908 |     307552 |     307369 |     306720 |     305976 |     311539 |     307657 |       4475 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      2.74% |      2.70% |      2.71% |      2.71% |      2.73% |      2.73% |      2.74% |      2.68% |      0.16% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.70 |       2.67 |       2.68 |       2.67 |       2.69 |       2.69 |       2.70 |       2.64 |       0.18 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25928507 |   30059562 |   30498059 |   30328565 |   30310320 |   30218762 |   29987186 |   30469519 |   30607172 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376079 |     670338 |     673714 |     670799 |     671718 |     706176 |     670181 |     678043 |     675174 |     139869 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.45% |      2.23% |      2.21% |      2.21% |      2.22% |      2.34% |      2.23% |      2.23% |      2.21% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.72 |       5.89 |       5.82 |       5.84 |       5.84 |       6.20 |       5.90 |       5.88 |       5.80 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450913 |     981191 |     986418 |     982099 |     983753 |    1017757 |     980826 |     993396 |     987621 |     145876 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     361616 |      52094 |      52970 |      51643 |      51157 |      85381 |      52009 |      52352 |      51980 |     123570 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.20% |      5.31% |      5.37% |      5.26% |      5.20% |      8.39% |      5.30% |      5.27% |      5.26% |     84.71% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.57 |       0.46 |       0.46 |       0.45 |       0.44 |       0.75 |       0.46 |       0.45 |       0.45 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     270459 |          0 |          0 |          0 |     289623 |          0 |          0 |          0 |     284497 |          0 |          0 |          0 |     293687 |          0 |          0 |          0
  average dram access latency (ns)   |     208.90 |        inf |        inf |        inf |     197.99 |        inf |        inf |        inf |     201.06 |        inf |        inf |        inf |     201.71 |        inf |        inf |        inf
  average dram queueing delay        |     155.47 |       0.00 |       0.00 |       0.00 |     144.56 |       0.00 |       0.00 |       0.00 |     147.63 |       0.00 |       0.00 |       0.00 |     148.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     185560 |      25054 |      25643 |      26290 |      24289 |      24877 |      26056 |      26424 |      25371 |      49353 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3955 |      11118 |      11166 |      10179 |      10857 |      10263 |       9526 |      10316 |      10460 |        205 |          0 |          0 |          0 |          0 |          0 |          0
