                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    mpki                             |       0.01 |       0.00 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13845954 |   30289497 |   10900983 |   12610665 |   15018484 |   17152837 |   19355584 |   64690507 |   53144667 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      20699 |      16556 |      56364 |      88118 |     113962 |     133099 |     159286 |     289112 |     222743 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.15% |      0.05% |      0.52% |      0.70% |      0.76% |      0.78% |      0.82% |      0.45% |      0.42% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.56 |       0.19 |       1.66 |       2.29 |       2.51 |       2.58 |       2.75 |       1.61 |       1.55 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      21039 |      16659 |      56905 |      88628 |     114479 |     133611 |     159797 |     290119 |     223679 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3808 |        711 |       2367 |       4521 |       7191 |       9709 |      16507 |      92199 |      55540 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     18.10% |      4.27% |      4.16% |      5.10% |      6.28% |      7.27% |     10.33% |     31.78% |     24.83% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.10 |       0.01 |       0.07 |       0.12 |       0.16 |       0.19 |       0.28 |       0.51 |       0.39 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3516194 |   10349836 |    3776618 |    4180619 |    4791555 |    5329138 |    5891099 |   18004185 |   14491142 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     198643 |     494688 |     485657 |     518773 |     544447 |     555158 |     574144 |    1282668 |    1190411 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      5.65% |      4.78% |     12.86% |     12.41% |     11.36% |     10.42% |      9.75% |      7.12% |      8.21% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       5.37 |       5.58 |      14.34 |      13.47 |      11.99 |      10.75 |       9.90 |       7.16 |       8.28 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13845954 |   30289497 |   10900983 |   12610665 |   15018484 |   17152837 |   19355584 |   64690507 |   53144667 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     270234 |      84916 |     245162 |     391951 |     539985 |     678393 |     802232 |    1715918 |    1480889 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.95% |      0.28% |      2.25% |      3.11% |      3.60% |      3.95% |      4.14% |      2.65% |      2.79% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       7.30 |       0.96 |       7.24 |      10.18 |      11.89 |      13.13 |      13.84 |       9.57 |      10.30 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     476337 |     583442 |     733728 |     914103 |    1088598 |    1238282 |    1382622 |    3013691 |    2686492 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     248453 |      35790 |      74118 |     104797 |     137013 |     170301 |     207090 |     811024 |     626392 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     52.16% |      6.13% |     10.10% |     11.46% |     12.59% |     13.75% |     14.98% |     26.91% |     23.32% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       6.71 |       0.40 |       2.19 |       2.72 |       3.02 |       3.30 |       3.57 |       4.53 |       4.36 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     682010 |          0 |          0 |          0 |     678550 |          0 |          0 |          0 |     661638 |          0 |          0 |          0 |     673134 |          0 |          0 |          0
  average dram access latency (ns)   |      60.82 |        inf |        inf |        inf |      61.00 |        inf |        inf |        inf |      61.08 |        inf |        inf |        inf |      61.21 |        inf |        inf |        inf
  average dram queueing delay        |       7.39 |       0.00 |       0.00 |       0.00 |       7.57 |       0.00 |       0.00 |       0.00 |       7.65 |       0.00 |       0.00 |       0.00 |       7.78 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     124226 |      16102 |      30684 |      63194 |      91965 |     120140 |     151520 |     565594 |     443936 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1921 |        260 |      11526 |       4350 |       2971 |       3134 |       2165 |      46296 |      15390 |          0 |          0 |          0 |          0 |          0 |          0 |          0
