                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11032147 |   10215621 |   10285307 |   10392814 |   10524160 |   10413596 |   10485684 |   10282085 |   10442890 |    2800756 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      20053 |     334915 |     334014 |     338426 |     339090 |     340849 |     336351 |     334431 |     334997 |       4914 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      3.28% |      3.25% |      3.26% |      3.22% |      3.27% |      3.21% |      3.25% |      3.21% |      0.18% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       3.15 |       3.12 |       3.13 |       3.10 |       3.15 |       3.09 |       3.13 |       3.08 |       0.20 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25650107 |   27800569 |   27933286 |   28206231 |   28499476 |   28295201 |   28466828 |   27878645 |   28205123 |    7855931 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376298 |     717988 |     714981 |     724306 |     726465 |     727401 |     757445 |     719260 |     715082 |     139878 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.47% |      2.58% |      2.56% |      2.57% |      2.55% |      2.57% |      2.66% |      2.58% |      2.54% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.75 |       6.76 |       6.68 |       6.71 |       6.64 |       6.72 |       6.95 |       6.73 |       6.58 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     451271 |    1057732 |    1053037 |    1066376 |    1070408 |    1071988 |    1098724 |    1057357 |    1055047 |     146328 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     361087 |      59271 |      64301 |      58594 |      59615 |      59937 |      93241 |      62388 |      65881 |     123637 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.02% |      5.60% |      6.11% |      5.49% |      5.57% |      5.59% |      8.49% |      5.90% |      6.24% |     84.49% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.60 |       0.56 |       0.60 |       0.54 |       0.54 |       0.55 |       0.86 |       0.58 |       0.61 |       4.93 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     291636 |          0 |          0 |          0 |     306971 |          0 |          0 |          0 |     295627 |          0 |          0 |          0 |     317512 |          0 |          0 |          0
  average dram access latency (ns)   |     222.93 |        inf |        inf |        inf |     216.64 |        inf |        inf |        inf |     218.58 |        inf |        inf |        inf |     207.75 |        inf |        inf |        inf
  average dram queueing delay        |     169.50 |       0.00 |       0.00 |       0.00 |     163.21 |       0.00 |       0.00 |       0.00 |     165.15 |       0.00 |       0.00 |       0.00 |     154.32 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186170 |      31910 |      34955 |      31402 |      32493 |      31236 |      31328 |      33410 |      35885 |      49391 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3304 |       9914 |      11093 |      10330 |       9889 |      10946 |      10717 |      11355 |      10585 |        221 |          0 |          0 |          0 |          0 |          0 |          0
