                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    num cache accesses               |   10967173 |    8511010 |    8558084 |    8367896 |    8526422 |    8532573 |    8556352 |    8651368 |    8565712 |    8530243 |    8574119 |    2800756 |          0 |          0 |          0 |          0
    num cache misses                 |      19802 |     248368 |     250828 |     242584 |     250121 |     248555 |     249222 |     254745 |     248060 |     249329 |     250187 |       4470 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      2.92% |      2.93% |      2.90% |      2.93% |      2.91% |      2.91% |      2.94% |      2.90% |      2.92% |      2.92% |      0.16% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.85 |       2.87 |       2.84 |       2.87 |       2.85 |       2.85 |       2.88 |       2.83 |       2.86 |       2.85 |       0.18 |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25490601 |   22870816 |   22985031 |   22345535 |   22882383 |   22882831 |   23078349 |   23241143 |   22945563 |   22885236 |   22987704 |    7855931 |          0 |          0 |          0 |          0
    num cache misses                 |     377456 |     503698 |     504779 |     485563 |     499932 |     500708 |     535618 |     509934 |     499779 |     501053 |     501559 |     139859 |          0 |          0 |          0 |          0
    miss rate                        |      1.48% |      2.20% |      2.20% |      2.17% |      2.18% |      2.19% |      2.32% |      2.19% |      2.18% |      2.19% |      2.18% |      1.78% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.79 |       5.79 |       5.77 |       5.68 |       5.74 |       5.74 |       6.12 |       5.77 |       5.71 |       5.75 |       5.72 |       5.57 |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     452332 |     755796 |     759267 |     732240 |     753064 |     752320 |     787766 |     768246 |     751003 |     754188 |     754630 |     145853 |          0 |          0 |          0 |          0
    num cache misses                 |     360748 |      36838 |      36269 |      48066 |      39209 |      39968 |      74366 |      37263 |      39033 |      40332 |      38318 |     123526 |          0 |          0 |          0 |          0
    miss rate                        |     79.75% |      4.87% |      4.78% |      6.56% |      5.21% |      5.31% |      9.44% |      4.85% |      5.20% |      5.35% |      5.08% |     84.69% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.62 |       0.42 |       0.41 |       0.56 |       0.45 |       0.46 |       0.85 |       0.42 |       0.45 |       0.46 |       0.44 |       4.92 |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     265899 |          0 |          0 |          0 |     280290 |          0 |          0 |          0 |     272638 |          0 |          0 |          0 |     282203 |          0 |          0 |          0
  average dram access latency (ns)   |     258.26 |        inf |        inf |        inf |     251.95 |        inf |        inf |        inf |     252.27 |        inf |        inf |        inf |     246.80 |        inf |        inf |        inf
  average dram queueing delay        |     204.83 |       0.00 |       0.00 |       0.00 |     198.52 |       0.00 |       0.00 |       0.00 |     198.84 |       0.00 |       0.00 |       0.00 |     193.37 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      6.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186682 |      16131 |      15542 |      22225 |      16871 |      17555 |      17744 |      14947 |      16749 |      17982 |      15934 |      49314 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3835 |       8651 |       8720 |       8974 |       9824 |       9883 |       8693 |      10046 |       9564 |       9036 |      10006 |        208 |          0 |          0 |          0 |          0
