                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      23079 |     139250 |     137881 |     138051 |     139622 |     138517 |     137608 |     148037 |     135872 |       2456 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3421 |       7436 |       6255 |       6253 |       7707 |       6379 |       6964 |       6225 |       6552 |        957 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     14.82% |      5.34% |      4.54% |      4.53% |      5.52% |      4.61% |      5.06% |      4.21% |      4.82% |     38.97% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10884178 |   12671354 |   12705054 |   12724162 |   12640215 |   12694911 |   12798526 |   12755643 |   12821710 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19647 |     334609 |     336005 |     335783 |     333291 |     336306 |     339783 |     332133 |     338998 |       4569 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      2.64% |      2.64% |      2.64% |      2.64% |      2.65% |      2.65% |      2.60% |      2.64% |      0.16% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.46 |       2.46 |       2.46 |       2.45 |       2.46 |       2.46 |       2.43 |       2.46 |       0.18 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25245818 |   34725220 |   34816532 |   34811067 |   34611296 |   34770455 |   35209852 |   34789020 |   35099944 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376269 |     995262 |     997467 |     992866 |     990724 |     996184 |    1043341 |     989930 |    1013842 |     139857 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.49% |      2.87% |      2.86% |      2.85% |      2.86% |      2.87% |      2.96% |      2.85% |      2.89% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.81 |       7.31 |       7.30 |       7.26 |       7.29 |       7.30 |       7.57 |       7.23 |       7.35 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450788 |    1334811 |    1337507 |    1332649 |    1328209 |    1336406 |    1388131 |    1327481 |    1357671 |     145912 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     361040 |      96740 |      96560 |      98262 |     108431 |      95364 |     128877 |     104193 |      96557 |     123381 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.09% |      7.25% |      7.22% |      7.37% |      8.16% |      7.14% |      9.28% |      7.85% |      7.11% |     84.56% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.65 |       0.71 |       0.71 |       0.72 |       0.80 |       0.70 |       0.93 |       0.76 |       0.70 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     369182 |          0 |          0 |          0 |     384673 |          0 |          0 |          0 |     385659 |          0 |          0 |          0 |     384551 |          0 |          0 |          0
  average dram access latency (ns)   |     150.67 |        inf |        inf |        inf |     147.34 |        inf |        inf |        inf |     145.45 |        inf |        inf |        inf |     148.25 |        inf |        inf |        inf
  average dram queueing delay        |      97.24 |       0.00 |       0.00 |       0.00 |      93.91 |       0.00 |       0.00 |       0.00 |      92.03 |       0.00 |       0.00 |       0.00 |      94.82 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186926 |      63800 |      62748 |      63735 |      72095 |      61758 |      62191 |      69902 |      63612 |      49192 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2754 |       9652 |      11077 |      11076 |      10733 |      10826 |      10198 |      10118 |       9630 |        220 |          0 |          0 |          0 |          0 |          0 |          0
