                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  mpki                               |       1.27 |       2.35 |       2.34 |       2.34 |       2.36 |       2.34 |       2.37 |       2.36 |       2.32 |       0.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11107703 |   12252997 |   12450412 |   12193900 |   12328713 |   12281831 |   12309519 |   12119468 |   12472785 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        888 |         73 |         73 |         73 |         73 |         76 |         73 |         73 |         66 |        136 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   25861884 |   33367794 |   33901102 |   33265418 |   33595211 |   33572590 |   33623588 |   33069933 |   33827000 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      11486 |     131259 |     134424 |     134240 |     133452 |     132779 |     133981 |     132964 |     132750 |       2330 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.04% |      0.39% |      0.40% |      0.40% |      0.40% |      0.40% |      0.40% |      0.40% |      0.39% |      0.03% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.11 |       1.02 |       1.03 |       1.04 |       1.03 |       1.03 |       1.03 |       1.04 |       1.01 |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      12374 |     131332 |     134497 |     134313 |     133525 |     132855 |     134054 |     133037 |     132816 |       2466 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3336 |      11694 |      13295 |      12662 |      11920 |      12353 |      13244 |      12818 |      11823 |        962 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     26.96% |      8.90% |      9.88% |      9.43% |      8.93% |      9.30% |      9.88% |      9.63% |      8.90% |     39.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.09 |       0.10 |       0.10 |       0.09 |       0.10 |       0.10 |       0.10 |       0.09 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11107703 |   12252997 |   12450412 |   12193900 |   12328713 |   12281831 |   12309519 |   12119468 |   12472785 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19623 |     326107 |     332107 |     326113 |     328808 |     326678 |     330726 |     326613 |     328184 |       4532 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      2.66% |      2.67% |      2.67% |      2.67% |      2.66% |      2.69% |      2.69% |      2.63% |      0.16% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.19 |       2.53 |       2.53 |       2.54 |       2.53 |       2.52 |       2.55 |       2.56 |       2.50 |       0.18 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25861884 |   33367794 |   33901102 |   33265418 |   33595211 |   33572590 |   33623588 |   33069933 |   33827000 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376234 |     917044 |     932296 |     917657 |     927530 |     954967 |     930970 |     923585 |     922833 |     139882 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.45% |      2.75% |      2.75% |      2.76% |      2.76% |      2.84% |      2.77% |      2.79% |      2.73% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.73 |       7.11 |       7.11 |       7.13 |       7.14 |       7.38 |       7.18 |       7.23 |       7.03 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450832 |    1247336 |    1268458 |    1247854 |    1261501 |    1286818 |    1266943 |    1254955 |    1255122 |     145902 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     361254 |      96233 |      89312 |      97391 |      91826 |     129114 |      88870 |      93903 |      92871 |     123393 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.13% |      7.72% |      7.04% |      7.80% |      7.28% |     10.03% |      7.01% |      7.48% |      7.40% |     84.57% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.58 |       0.75 |       0.68 |       0.76 |       0.71 |       1.00 |       0.69 |       0.74 |       0.71 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     353771 |          0 |          0 |          0 |     384769 |          0 |          0 |          0 |     354283 |          0 |          0 |          0 |     386195 |          0 |          0 |          0
  average dram access latency (ns)   |     169.54 |        inf |        inf |        inf |     159.87 |        inf |        inf |        inf |     169.54 |        inf |        inf |        inf |     162.22 |        inf |        inf |        inf
  average dram queueing delay        |     116.11 |       0.00 |       0.00 |       0.00 |     106.44 |       0.00 |       0.00 |       0.00 |     116.11 |       0.00 |       0.00 |       0.00 |     108.79 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186833 |      62493 |      57959 |      63643 |      61253 |      62175 |      58815 |      62648 |      60840 |      49221 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2886 |      11142 |      11466 |      10844 |       9801 |      10604 |       9662 |       9262 |      11373 |        219 |          0 |          0 |          0 |          0 |          0 |          0
