                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    mpki                             |       0.10 |       0.01 |       0.06 |       0.07 |       0.12 |       0.10 |       0.18 |       0.23 |       0.19 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3516206 |   10349833 |    3776605 |    3654783 |    4214750 |    4187603 |    4713377 |   14728777 |   11908262 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     198638 |     494621 |     490358 |     500348 |     534106 |     534949 |     552756 |    1161706 |    1107512 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      5.65% |      4.78% |     12.98% |     13.69% |     12.67% |     12.77% |     11.73% |      7.89% |      9.30% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       5.36 |       5.58 |      14.47 |      15.38 |      13.72 |      13.81 |      12.36 |       8.21 |       9.74 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13846576 |   30289490 |   10901872 |   10591804 |   12801608 |   12725668 |   14793597 |   50249300 |   40906159 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     269832 |      84973 |     247071 |     265904 |     405629 |     411213 |     559745 |    1213632 |    1031860 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.95% |      0.28% |      2.27% |      2.51% |      3.17% |      3.23% |      3.78% |      2.42% |      2.52% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       7.29 |       0.96 |       7.29 |       8.18 |      10.42 |      10.62 |      12.52 |       8.58 |       9.07 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     475929 |     583503 |     740436 |     768989 |     942773 |     949206 |    1116737 |    2385487 |    2147359 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     248438 |      36628 |      75423 |      74364 |     107559 |     107887 |     139839 |     402366 |     317946 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     52.20% |      6.28% |     10.19% |      9.67% |     11.41% |     11.37% |     12.52% |     16.87% |     14.81% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       6.71 |       0.41 |       2.23 |       2.29 |       2.76 |       2.79 |       3.13 |       2.84 |       2.79 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     456547 |          0 |          0 |          0 |     448936 |          0 |          0 |          0 |     447722 |          0 |          0 |          0 |     449594 |          0 |          0 |          0
  average dram access latency (ns)   |      61.60 |        inf |        inf |        inf |      62.12 |        inf |        inf |        inf |      62.09 |        inf |        inf |        inf |      62.28 |        inf |        inf |        inf
  average dram queueing delay        |       8.17 |       0.00 |       0.00 |       0.00 |       8.69 |       0.00 |       0.00 |       0.00 |       8.66 |       0.00 |       0.00 |       0.00 |       8.85 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     124369 |      16542 |      31121 |      38209 |      65939 |      68749 |      95626 |     306368 |     231199 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1917 |        265 |      11629 |       4461 |       3950 |       2364 |       2176 |       3963 |       3699 |          0 |          0 |          0 |          0 |          0 |          0 |          0
