                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    num cache misses                 |      19748 |     309896 |     309321 |     308824 |     309275 |     309516 |     308586 |     315882 |     312221 |       4865 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      3.09% |      3.14% |      3.09% |      3.08% |      3.12% |      3.13% |      3.17% |      3.07% |      0.17% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.99 |       3.04 |       2.99 |       2.98 |       3.02 |       3.03 |       3.06 |       2.97 |       0.19 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   24997811 |   26956200 |   26583498 |   26844720 |   26963968 |   26705341 |   26562115 |   27171969 |   27268851 |    7855931 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376284 |     589267 |     588093 |     584713 |     587262 |     588464 |     588970 |     637605 |     592909 |     139872 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.51% |      2.19% |      2.21% |      2.18% |      2.18% |      2.20% |      2.22% |      2.35% |      2.17% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.84 |       5.69 |       5.78 |       5.66 |       5.67 |       5.75 |       5.78 |       6.17 |       5.65 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450996 |     904318 |     902216 |     897358 |     900475 |     902988 |     901239 |     958299 |     908835 |     146257 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     360988 |      42899 |      40432 |      42582 |      43824 |      40893 |      43265 |      74360 |      42898 |     123526 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.04% |      4.74% |      4.48% |      4.75% |      4.87% |      4.53% |      4.80% |      7.76% |      4.72% |     84.46% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.68 |       0.41 |       0.40 |       0.41 |       0.42 |       0.40 |       0.42 |       0.72 |       0.41 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     261275 |          0 |          0 |          0 |     266281 |          0 |          0 |          0 |     262118 |          0 |          0 |          0 |     264313 |          0 |          0 |          0
  average dram access latency (ns)   |     205.89 |        inf |        inf |        inf |     202.65 |        inf |        inf |        inf |     204.14 |        inf |        inf |        inf |     205.52 |        inf |        inf |        inf
  average dram queueing delay        |     152.46 |       0.00 |       0.00 |       0.00 |     149.22 |       0.00 |       0.00 |       0.00 |     150.71 |       0.00 |       0.00 |       0.00 |     152.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     185961 |      17706 |      16348 |      17527 |      17835 |      16461 |      17438 |      16388 |      16318 |      49328 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3837 |      10810 |       9960 |      10876 |      11654 |      10386 |      11062 |       9817 |      12201 |        221 |          0 |          0 |          0 |          0 |          0 |          0
