                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   10884194 |   12673163 |   12691141 |   12538435 |   12802541 |   12523506 |   12634756 |   12810209 |   13017242 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        911 |         73 |         74 |         73 |         74 |         73 |         76 |         67 |         74 |        121 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   25245872 |   34678555 |   34817824 |   34437888 |   34942316 |   34411733 |   34772964 |   35134793 |   35658773 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      20737 |     132687 |     137648 |     138690 |     134399 |     135718 |     136768 |     136423 |     136351 |       2371 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.08% |      0.38% |      0.40% |      0.40% |      0.38% |      0.39% |      0.39% |      0.39% |      0.38% |      0.03% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.21 |       0.97 |       1.01 |       1.03 |       0.98 |       1.01 |       1.01 |       0.99 |       0.97 |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      21648 |     132760 |     137722 |     138763 |     134473 |     135791 |     136844 |     136490 |     136425 |       2492 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3382 |       6575 |       6253 |       9762 |       8223 |       7777 |       8970 |       6567 |       7019 |        944 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     15.62% |      4.95% |      4.54% |      7.04% |      6.11% |      5.73% |      6.55% |      4.81% |      5.14% |     37.88% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.07 |       0.06 |       0.06 |       0.07 |       0.05 |       0.05 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10884194 |   12673163 |   12691141 |   12538435 |   12802541 |   12523506 |   12634756 |   12810209 |   13017242 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19676 |     320907 |     323188 |     319973 |     319640 |     319949 |     319590 |     326799 |     329613 |       4500 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      2.53% |      2.55% |      2.55% |      2.50% |      2.55% |      2.53% |      2.55% |      2.53% |      0.16% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.36 |       2.37 |       2.37 |       2.32 |       2.37 |       2.35 |       2.37 |       2.35 |       0.18 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25245872 |   34678555 |   34817824 |   34437888 |   34942316 |   34411733 |   34772964 |   35134793 |   35658773 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376301 |     989936 |    1000868 |     995944 |     988538 |     989104 |    1029960 |    1008303 |    1019913 |     139852 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.49% |      2.85% |      2.87% |      2.89% |      2.83% |      2.87% |      2.96% |      2.87% |      2.86% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.81 |       7.27 |       7.33 |       7.37 |       7.19 |       7.33 |       7.57 |       7.32 |       7.28 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450961 |    1314753 |    1328823 |    1319665 |    1312758 |    1312958 |    1354852 |    1340165 |    1354810 |     145851 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     361037 |     105037 |     101307 |     105374 |     106277 |     107001 |     150440 |     103114 |     103950 |     123422 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.06% |      7.99% |      7.62% |      7.98% |      8.10% |      8.15% |     11.10% |      7.69% |      7.67% |     84.62% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.65 |       0.77 |       0.74 |       0.78 |       0.77 |       0.79 |       1.11 |       0.75 |       0.74 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     370797 |          0 |          0 |          0 |     394957 |          0 |          0 |          0 |     406244 |          0 |          0 |          0 |     410512 |          0 |          0 |          0
  average dram access latency (ns)   |     160.06 |        inf |        inf |        inf |     154.15 |        inf |        inf |        inf |     153.80 |        inf |        inf |        inf |     152.85 |        inf |        inf |        inf
  average dram queueing delay        |     106.63 |       0.00 |       0.00 |       0.00 |     100.72 |       0.00 |       0.00 |       0.00 |     100.37 |       0.00 |       0.00 |       0.00 |      99.42 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     187336 |      69955 |      67154 |      70219 |      71596 |      71440 |      78037 |      68675 |      68697 |      49199 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2505 |      11085 |      10366 |      10777 |      10857 |      10425 |      10567 |      10259 |      10531 |        216 |          0 |          0 |          0 |          0 |          0 |          0
