                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    num cache accesses               |   25730988 |   27263031 |   26996839 |   27190980 |   27388259 |   27220888 |   27156819 |   26946703 |   27101322 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376410 |     477817 |     471031 |     470188 |     477174 |     473330 |     512502 |     470656 |     468391 |     139870 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.46% |      1.75% |      1.74% |      1.73% |      1.74% |      1.74% |      1.89% |      1.75% |      1.73% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.75 |       4.61 |       4.59 |       4.54 |       4.58 |       4.57 |       5.00 |       4.60 |       4.53 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     451458 |     792574 |     783660 |     783094 |     794397 |     786500 |     829107 |     783656 |     780161 |     145865 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     362681 |      41684 |      39082 |      40312 |      41083 |      40881 |      73885 |      39374 |      42221 |     123520 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.34% |      5.26% |      4.99% |      5.15% |      5.17% |      5.20% |      8.91% |      5.02% |      5.41% |     84.68% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.61 |       0.40 |       0.38 |       0.39 |       0.39 |       0.39 |       0.72 |       0.38 |       0.41 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     257723 |          0 |          0 |          0 |     262001 |          0 |          0 |          0 |     256801 |          0 |          0 |          0 |     258586 |          0 |          0 |          0
  average dram access latency (ns)   |     209.39 |        inf |        inf |        inf |     204.18 |        inf |        inf |        inf |     209.33 |        inf |        inf |        inf |     210.43 |        inf |        inf |        inf
  average dram queueing delay        |     155.96 |       0.00 |       0.00 |       0.00 |     150.75 |       0.00 |       0.00 |       0.00 |     155.90 |       0.00 |       0.00 |       0.00 |     157.01 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186655 |      15064 |      14886 |      15648 |      15482 |      14927 |      15321 |      14681 |      16843 |      49292 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3297 |      12289 |      10945 |      10375 |      11372 |      12073 |      10458 |      10560 |      10592 |        209 |          0 |          0 |          0 |          0 |          0 |          0
