                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11300965 |   13763856 |   13699511 |   13538089 |   13484376 |   13654681 |   13778033 |   13532220 |    2797326 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19306 |     325369 |     320003 |     317308 |     313669 |     321496 |     322042 |     314822 |       4844 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.17% |      2.36% |      2.34% |      2.34% |      2.33% |      2.35% |      2.34% |      2.33% |      0.17% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.11 |       2.09 |       2.10 |       2.08 |       2.11 |       2.09 |       2.08 |       0.19 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   24420115 |   38249364 |   37775265 |   37386572 |   37113168 |   37786397 |   38043998 |   37281036 |    7855556 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     372819 |    1136146 |    1083463 |    1076976 |    1059651 |    1086234 |    1086634 |    1066414 |     139833 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.53% |      2.97% |      2.87% |      2.88% |      2.86% |      2.87% |      2.86% |      2.86% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.88 |       7.38 |       7.08 |       7.12 |       7.03 |       7.12 |       7.06 |       7.05 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     446428 |    1466720 |    1408525 |    1399606 |    1378620 |    1413017 |    1414301 |    1387094 |     146165 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     358309 |     163322 |     138678 |     143648 |     146352 |     132219 |     134684 |     145911 |     123285 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.26% |     11.14% |      9.85% |     10.26% |     10.62% |      9.36% |      9.52% |     10.52% |     84.35% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.73 |       1.06 |       0.91 |       0.95 |       0.97 |       0.87 |       0.87 |       0.97 |       4.91 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     432273 |          0 |          0 |          0 |     392127 |          0 |          0 |          0 |     473272 |          0 |          0 |          0 |     411892 |          0 |          0 |          0
  average dram access latency (ns)   |     169.93 |        inf |        inf |        inf |     185.38 |        inf |        inf |        inf |     162.48 |        inf |        inf |        inf |     175.29 |        inf |        inf |        inf
  average dram queueing delay        |     116.50 |       0.00 |       0.00 |       0.00 |     131.95 |       0.00 |       0.00 |       0.00 |     109.05 |       0.00 |       0.00 |       0.00 |     121.86 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      7.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00% |      7.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     182999 |      84562 |      90399 |      94762 |      96258 |      86907 |      88200 |      95393 |      49157 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3934 |      11542 |      12526 |      11364 |      11485 |      11968 |      12300 |      12182 |        210 |          0 |          0 |          0 |          0 |          0 |          0 |          0
