                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450204 |    1415109 |    1414937 |    1397887 |    1448182 |    1440920 |    1410092 |    1401647 |    1417732 |     145823 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     360393 |     107057 |     112511 |     110836 |     107886 |     144790 |     107521 |     111900 |     115250 |     123389 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.05% |      7.57% |      7.95% |      7.93% |      7.45% |     10.05% |      7.63% |      7.98% |      8.13% |     84.62% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.62 |       0.74 |       0.77 |       0.76 |       0.73 |       1.01 |       0.74 |       0.77 |       0.78 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     385664 |          0 |          0 |          0 |     412464 |          0 |          0 |          0 |     387667 |          0 |          0 |          0 |     431720 |          0 |          0 |          0
  average dram access latency (ns)   |     153.42 |        inf |        inf |        inf |     147.37 |        inf |        inf |        inf |     153.76 |        inf |        inf |        inf |     143.71 |        inf |        inf |        inf
  average dram queueing delay        |      99.99 |       0.00 |       0.00 |       0.00 |      93.94 |       0.00 |       0.00 |       0.00 |     100.33 |       0.00 |       0.00 |       0.00 |      90.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186978 |      73356 |      76919 |      74992 |      72713 |      75808 |      72150 |      75773 |      78924 |      49233 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2443 |      10045 |      10217 |      11735 |      10736 |      10274 |      11046 |      11141 |      10686 |        207 |          0 |          0 |          0 |          0 |          0 |          0
