                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    num accesses                     |       1969 |        195 |        583 |        192 |        118 |        428 |        428 |        428 |        428 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        483 |        132 |        114 |        126 |        115 |        115 |        115 |        115 |        115 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     24.53% |     67.69% |     19.55% |     65.62% |     97.46% |     26.87% |     26.87% |     26.87% |     26.87% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     204325 |    7824334 |    7822634 |    7823531 |    7822628 |    7822634 |    7822628 |    7822628 |    7822634 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       2549 |      18311 |      18253 |      18302 |      18251 |      18253 |      18251 |      18251 |      18253 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.25% |      0.23% |      0.23% |      0.23% |      0.23% |      0.23% |      0.23% |      0.23% |      0.23% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.07 |       0.31 |       0.31 |       0.31 |       0.31 |       0.31 |       0.31 |       0.31 |       0.31 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     806833 |   20546852 |   20541954 |   20544565 |   20541952 |   20541955 |   20541952 |   20541952 |   20541954 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      17501 |     240431 |     240568 |     241526 |     240379 |     241338 |     239976 |     240336 |     241509 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      2.17% |      1.17% |      1.17% |      1.18% |      1.17% |      1.17% |      1.17% |      1.17% |      1.18% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       7.33 |       4.12 |       4.12 |       4.14 |       4.12 |       4.14 |       4.11 |       4.12 |       4.14 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      20594 |     258880 |     258945 |     259958 |     258754 |     259715 |     258350 |     258711 |     259886 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      13481 |       2084 |       1926 |       2022 |       1924 |       1926 |       1922 |       1922 |       1922 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     65.46% |      0.81% |      0.74% |      0.78% |      0.74% |      0.74% |      0.74% |      0.74% |      0.74% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       5.65 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       7337 |          0 |          0 |          0 |       7210 |          0 |          0 |          0 |       7307 |          0 |          0 |          0 |       7416 |          0 |          0 |          0
  average dram access latency (ns)   |     102.15 |        inf |        inf |        inf |     118.56 |        inf |        inf |        inf |      99.34 |        inf |        inf |        inf |     119.12 |        inf |        inf |        inf
  average dram queueing delay        |      48.72 |       0.00 |       0.00 |       0.00 |      65.13 |       0.00 |       0.00 |       0.00 |      45.91 |       0.00 |       0.00 |       0.00 |      65.69 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       9322 |        379 |        627 |        499 |        626 |        630 |        630 |        629 |        621 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |         47 |        400 |         30 |        230 |         32 |         26 |         25 |         27 |         32 |          0 |          0 |          0 |          0 |          0 |          0 |          0
