                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    num accesses                     |   13840363 |   30289504 |   10900992 |   12610668 |   15018492 |   17152837 |   19355592 |   64690513 |   53144687 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      34828 |      18654 |      53169 |      89145 |     108166 |     145751 |     171609 |     263995 |     230683 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.25% |      0.06% |      0.49% |      0.71% |      0.72% |      0.85% |      0.89% |      0.41% |      0.43% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.94 |       0.21 |       1.57 |       2.32 |       2.38 |       2.82 |       2.96 |       1.47 |       1.60 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      35145 |      18848 |      53633 |      89598 |     108614 |     146177 |     172018 |     264876 |     231609 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3880 |        727 |       2319 |       6002 |       8835 |      13973 |      18094 |      81303 |      54600 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     11.04% |      3.86% |      4.32% |      6.70% |      8.13% |      9.56% |     10.52% |     30.69% |     23.57% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.10 |       0.01 |       0.07 |       0.16 |       0.19 |       0.27 |       0.31 |       0.45 |       0.38 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3516191 |   10349839 |    3776621 |    4180618 |    4791557 |    5329138 |    5891101 |   18004189 |   14491146 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     198686 |     494622 |     485659 |     518796 |     544372 |     555257 |     574204 |    1282824 |    1190369 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      5.65% |      4.78% |     12.86% |     12.41% |     11.36% |     10.42% |      9.75% |      7.13% |      8.21% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       5.37 |       5.58 |      14.34 |      13.47 |      11.99 |      10.75 |       9.90 |       7.16 |       8.28 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13840363 |   30289504 |   10900992 |   12610668 |   15018492 |   17152837 |   19355592 |   64690513 |   53144687 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     270052 |      84913 |     245266 |     391936 |     539910 |     678448 |     802336 |    1717761 |    1480521 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.95% |      0.28% |      2.25% |      3.11% |      3.59% |      3.96% |      4.15% |      2.66% |      2.79% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       7.29 |       0.96 |       7.24 |      10.18 |      11.89 |      13.13 |      13.84 |       9.58 |      10.30 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     476170 |     583337 |     734170 |     914030 |    1088012 |    1238457 |    1382794 |    3018808 |    2685064 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     248663 |      36136 |      74960 |     104487 |     137087 |     170472 |     210222 |     839094 |     605028 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     52.22% |      6.19% |     10.21% |     11.43% |     12.60% |     13.76% |     15.20% |     27.80% |     22.53% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       6.72 |       0.41 |       2.21 |       2.71 |       3.02 |       3.30 |       3.63 |       4.68 |       4.21 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     683927 |          0 |          0 |          0 |     685694 |          0 |          0 |          0 |     667144 |          0 |          0 |          0 |     671956 |          0 |          0 |          0
  average dram access latency (ns)   |      60.79 |        inf |        inf |        inf |      61.00 |        inf |        inf |        inf |      61.12 |        inf |        inf |        inf |      61.23 |        inf |        inf |        inf
  average dram queueing delay        |       7.36 |       0.00 |       0.00 |       0.00 |       7.57 |       0.00 |       0.00 |       0.00 |       7.69 |       0.00 |       0.00 |       0.00 |       7.80 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     124221 |      16276 |      31021 |      62571 |      91841 |     119997 |     152415 |     581768 |     439287 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1899 |        261 |      11748 |       4644 |       3036 |       3126 |       2107 |      44443 |      14342 |          0 |          0 |          0 |          0 |          0 |          0 |          0
