                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      13795 |     138814 |     142206 |     152181 |     145432 |     153431 |     153889 |     139206 |     142481 |       2476 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3384 |       5080 |       5110 |       6580 |       5574 |       5684 |       6494 |       3773 |       6377 |        940 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     24.53% |      3.66% |      3.59% |      4.32% |      3.83% |      3.70% |      4.22% |      2.71% |      4.48% |     37.96% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.03 |       0.05 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10884149 |   12606720 |   12831862 |   12677821 |   12829047 |   12582451 |   12618764 |   12600975 |   12943565 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19607 |     331750 |     342271 |     331178 |     334267 |     332334 |     331179 |     334847 |     338897 |       4523 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      2.63% |      2.67% |      2.61% |      2.61% |      2.64% |      2.62% |      2.66% |      2.62% |      0.16% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.45 |       2.48 |       2.43 |       2.43 |       2.46 |       2.44 |       2.47 |       2.43 |       0.18 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25245735 |   34549335 |   35314186 |   34713022 |   35033197 |   34500250 |   34715146 |   34601996 |   35428479 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376224 |     989070 |    1018479 |     988182 |     995507 |     991089 |    1027259 |    1000095 |    1010869 |     139864 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.49% |      2.86% |      2.88% |      2.85% |      2.84% |      2.87% |      2.96% |      2.89% |      2.85% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.80 |       7.29 |       7.37 |       7.25 |       7.22 |       7.32 |       7.56 |       7.37 |       7.26 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450775 |    1326071 |    1364917 |    1324611 |    1334227 |    1327448 |    1364263 |    1339866 |    1354286 |     145879 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     361064 |      98273 |      91976 |      98984 |      93546 |      99711 |     133447 |      90696 |      94630 |     123328 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.10% |      7.41% |      6.74% |      7.47% |      7.01% |      7.51% |      9.78% |      6.77% |      6.99% |     84.54% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.65 |       0.72 |       0.67 |       0.73 |       0.68 |       0.74 |       0.98 |       0.67 |       0.68 |       4.91 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     366383 |          0 |          0 |          0 |     374739 |          0 |          0 |          0 |     382259 |          0 |          0 |          0 |     380713 |          0 |          0 |          0
  average dram access latency (ns)   |     185.28 |        inf |        inf |        inf |     184.49 |        inf |        inf |        inf |     179.80 |        inf |        inf |        inf |     182.48 |        inf |        inf |        inf
  average dram queueing delay        |     131.85 |       0.00 |       0.00 |       0.00 |     131.06 |       0.00 |       0.00 |       0.00 |     126.37 |       0.00 |       0.00 |       0.00 |     129.05 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186944 |      66311 |      60859 |      66980 |      62703 |      66350 |      68203 |      59912 |      62578 |      49183 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2930 |       9621 |      10589 |       9644 |      10341 |      10850 |      10195 |       9927 |      10481 |        216 |          0 |          0 |          0 |          0 |          0 |          0
