                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    miss rate                        |     25.08% |      1.74% |      1.64% |      1.68% |      1.60% |      1.74% |      2.14% |      1.55% |      1.64% |     38.20% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10936698 |   10058796 |   10261892 |   10230136 |   10166262 |   10096544 |   10008840 |   10076893 |   10178663 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19653 |     320006 |     321820 |     320047 |     325374 |     321309 |     320475 |     320395 |     324540 |       4470 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      3.18% |      3.14% |      3.13% |      3.20% |      3.18% |      3.20% |      3.18% |      3.19% |      0.16% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.99 |       2.95 |       2.94 |       3.00 |       2.99 |       3.00 |       2.98 |       2.99 |       0.18 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25391377 |   27150707 |   27644558 |   27537055 |   27553136 |   27285316 |   27254953 |   27226808 |   27512341 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376130 |     539519 |     546966 |     541193 |     549814 |     541861 |     579140 |     544048 |     547425 |     139861 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.48% |      1.99% |      1.98% |      1.97% |      2.00% |      1.99% |      2.12% |      2.00% |      1.99% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.79 |       5.04 |       5.01 |       4.97 |       5.08 |       5.04 |       5.42 |       5.07 |       5.05 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450661 |     864059 |     872384 |     864874 |     878800 |     868042 |     904769 |     869097 |     875640 |     145865 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     360549 |      36952 |      37769 |      38416 |      37847 |      36816 |      71360 |      35937 |      39469 |     123571 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.00% |      4.28% |      4.33% |      4.44% |      4.31% |      4.24% |      7.89% |      4.13% |      4.51% |     84.72% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.63 |       0.35 |       0.35 |       0.35 |       0.35 |       0.34 |       0.67 |       0.33 |       0.36 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     249807 |          0 |          0 |          0 |     254191 |          0 |          0 |          0 |     252515 |          0 |          0 |          0 |     251623 |          0 |          0 |          0
  average dram access latency (ns)   |     225.91 |        inf |        inf |        inf |     223.17 |        inf |        inf |        inf |     223.72 |        inf |        inf |        inf |     222.00 |        inf |        inf |        inf
  average dram queueing delay        |     172.48 |       0.00 |       0.00 |       0.00 |     169.74 |       0.00 |       0.00 |       0.00 |     170.29 |       0.00 |       0.00 |       0.00 |     168.57 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186180 |      12678 |      12596 |      13404 |      13147 |      12891 |      12681 |      12308 |      13314 |      49368 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3626 |      10705 |      11828 |      11602 |      11158 |      10513 |      10847 |      10373 |      11618 |        215 |          0 |          0 |          0 |          0 |          0 |          0
