                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    miss rate                        |      0.18% |      2.65% |      2.64% |      2.62% |      2.65% |      2.65% |      2.65% |      2.64% |      2.64% |      2.65% |      2.62% |      0.16% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.47 |       2.45 |       2.44 |       2.46 |       2.46 |       2.46 |       2.45 |       2.46 |       2.46 |       2.44 |       0.18 |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25278478 |   27902037 |   27914365 |   26985260 |   28185337 |   27840069 |   28009178 |   27670829 |   27989045 |   28194789 |   28159303 |    7855931 |          0 |          0 |          0 |          0
    num cache misses                 |     377460 |     798284 |     793768 |     762720 |     835305 |     792703 |     798125 |     786837 |     795175 |     801372 |     796755 |     139873 |          0 |          0 |          0 |          0
    miss rate                        |      1.49% |      2.86% |      2.84% |      2.83% |      2.96% |      2.85% |      2.85% |      2.84% |      2.84% |      2.84% |      2.83% |      1.78% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.82 |       7.29 |       7.24 |       7.18 |       7.58 |       7.25 |       7.26 |       7.24 |       7.23 |       7.24 |       7.21 |       5.57 |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     452031 |    1072482 |    1066740 |    1025393 |    1110077 |    1065479 |    1071812 |    1057923 |    1068611 |    1076949 |    1071005 |     145916 |          0 |          0 |          0 |          0
    num cache misses                 |     360956 |      68875 |      71234 |      88177 |     103474 |      71823 |      68917 |      78149 |      70445 |      68567 |      68846 |     123428 |          0 |          0 |          0 |          0
    miss rate                        |     79.85% |      6.42% |      6.68% |      8.60% |      9.32% |      6.74% |      6.43% |      7.39% |      6.59% |      6.37% |      6.43% |     84.59% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.65 |       0.63 |       0.65 |       0.83 |       0.94 |       0.66 |       0.63 |       0.72 |       0.64 |       0.62 |       0.62 |       4.92 |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     355822 |          0 |          0 |          0 |     363804 |          0 |          0 |          0 |     378586 |          0 |          0 |          0 |     352574 |          0 |          0 |          0
  average dram access latency (ns)   |     209.28 |        inf |        inf |        inf |     201.82 |        inf |        inf |        inf |     199.00 |        inf |        inf |        inf |     207.86 |        inf |        inf |        inf
  average dram queueing delay        |     155.85 |       0.00 |       0.00 |       0.00 |     148.39 |       0.00 |       0.00 |       0.00 |     145.57 |       0.00 |       0.00 |       0.00 |     154.43 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      7.00% |      0.00% |      0.00% |      0.00% |      7.00% |      0.00% |      0.00% |      0.00% |      7.00% |      0.00% |      0.00% |      0.00% |      7.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     185620 |      41650 |      43418 |      52692 |      41640 |      42996 |      40523 |      48345 |      41928 |      41014 |      41814 |      49259 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4830 |       8217 |       8987 |       8926 |       8337 |       8348 |       9732 |       8006 |       9619 |       9076 |       8285 |        213 |          0 |          0 |          0 |          0
