                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  mpki                               |       1.28 |       2.27 |       2.28 |       2.25 |       2.24 |       2.25 |       2.19 |       2.28 |       2.19 |       0.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   10943801 |   10825588 |   10775823 |   10849201 |   10864380 |   10703093 |   10810256 |   10671281 |   11106962 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        889 |         74 |         73 |         73 |         73 |         76 |         66 |         73 |         73 |        136 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   25410217 |   28477053 |   28431052 |   28555256 |   28549515 |   28477419 |   28445645 |   28158539 |   29204796 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      12159 |      65143 |      65003 |      64027 |      66107 |      64553 |      65891 |      63810 |      68192 |       2335 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.05% |      0.23% |      0.23% |      0.22% |      0.23% |      0.23% |      0.23% |      0.23% |      0.23% |      0.03% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.12 |       0.61 |       0.61 |       0.60 |       0.61 |       0.61 |       0.62 |       0.60 |       0.62 |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      13048 |      65217 |      65076 |      64100 |      66180 |      64629 |      65957 |      63883 |      68265 |       2471 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3358 |       1315 |       1272 |       1359 |       1320 |       1594 |       1352 |       1301 |       1220 |        946 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     25.74% |      2.02% |      1.95% |      2.12% |      1.99% |      2.47% |      2.05% |      2.04% |      1.79% |     38.28% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10943801 |   10825588 |   10775823 |   10849201 |   10864380 |   10703093 |   10810256 |   10671281 |   11106962 |    2800761 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19431 |     336702 |     337988 |     337017 |     334733 |     339993 |     337130 |     334684 |     343119 |       4540 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.18% |      3.11% |      3.14% |      3.11% |      3.08% |      3.18% |      3.12% |      3.14% |      3.09% |      0.16% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       3.15 |       3.17 |       3.14 |       3.11 |       3.20 |       3.15 |       3.17 |       3.12 |       0.18 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   25410217 |   28477053 |   28431052 |   28555256 |   28549515 |   28477419 |   28445645 |   28158539 |   29204796 |    7855948 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     376249 |     475468 |     475225 |     473845 |     474024 |     514584 |     477462 |     471581 |     491202 |     139867 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.48% |      1.67% |      1.67% |      1.66% |      1.66% |      1.81% |      1.68% |      1.67% |      1.68% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.78 |       4.44 |       4.46 |       4.41 |       4.40 |       4.85 |       4.46 |       4.46 |       4.46 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     450554 |     817170 |     816875 |     814628 |     813709 |     859517 |     818056 |     809909 |     839234 |     145934 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     360718 |      38653 |      39492 |      39957 |      38873 |      72458 |      39330 |      38536 |      38461 |     123573 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.06% |      4.73% |      4.83% |      4.90% |      4.78% |      8.43% |      4.81% |      4.76% |      4.58% |     84.68% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.63 |       0.36 |       0.37 |       0.37 |       0.36 |       0.68 |       0.37 |       0.36 |       0.35 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     252108 |          0 |          0 |          0 |     258249 |          0 |          0 |          0 |     256307 |          0 |          0 |          0 |     255922 |          0 |          0 |          0
  average dram access latency (ns)   |     240.88 |        inf |        inf |        inf |     238.62 |        inf |        inf |        inf |     241.93 |        inf |        inf |        inf |     237.80 |        inf |        inf |        inf
  average dram queueing delay        |     187.45 |       0.00 |       0.00 |       0.00 |     185.19 |       0.00 |       0.00 |       0.00 |     188.50 |       0.00 |       0.00 |       0.00 |     184.37 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     186003 |      14241 |      14220 |      14544 |      14292 |      14972 |      14124 |      13637 |      14080 |      49334 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3764 |      10913 |      11901 |      12029 |      11382 |      10097 |      12069 |      12091 |      11006 |        220 |          0 |          0 |          0 |          0 |          0 |          0
